date,Microsoft,Apple,Amazon,IBM,Nike
2000-05-23,63.19,85.81,46.69,107.37,41.31
2000-05-22,64.19,89.94,51.88,109.25,39.63
2000-05-19,65.06,94.0,52.63,106.44,40.0
2000-05-18,66.19,100.75,55.38,106.06,40.75
2000-05-17,67.69,101.37,61.0,107.87,41.31
2000-05-16,69.5,105.69,59.06,109.0,44.19
2000-05-15,69.37,101.0,56.06,104.19,44.13
2000-05-12,68.81,107.62,53.75,104.44,42.81
2000-05-11,67.87,102.81,54.88,104.44,42.69
2000-05-10,66.19,99.31,53.31,103.0,42.25
2000-05-09,67.81,105.44,56.25,109.0,43.19
2000-05-08,69.81,110.12,56.02,109.75,43.06
2000-05-05,71.12,113.12,58.5,107.87,42.75
2000-05-04,70.44,110.69,55.06,107.62,42.75
2000-05-03,70.56,115.06,54.13,108.12,42.38
2000-05-02,69.87,117.87,56.13,111.37,45.25
2000-05-01,73.44,124.31,59.94,112.0,46.56
2000-04-28,69.75,124.06,55.19,111.5,43.44
2000-04-27,69.81,126.75,52.88,110.62,43.31
2000-04-26,68.0,121.31,53.5,110.5,43.88
2000-04-25,69.37,128.31,52.44,112.5,45.63
2000-04-24,66.62,120.5,49.81,106.5,43.19
2000-04-20,78.94,118.87,52.38,104.0,43.94
2000-04-19,78.69,121.12,53.44,105.0,44.06
2000-04-18,80.56,126.87,54.94,111.5,42.38
2000-04-17,75.87,123.87,47.06,111.87,42.0
2000-04-14,74.12,111.87,46.88,105.0,42.63
2000-04-13,79.25,113.81,48.0,110.62,43.94
2000-04-12,79.37,109.25,56.38,113.75,44.44
2000-04-11,83.87,119.44,63.38,119.37,45.13
2000-04-10,86.06,125.0,63.38,122.12,43.0
2000-04-07,89.06,131.75,67.56,123.12,42.94
2000-04-06,86.0,125.19,64.25,122.75,41.56
2000-04-05,86.37,130.38,62.19,125.0,39.19
2000-04-04,88.56,127.31,63.94,121.19,38.94
2000-04-03,90.87,133.31,63.56,122.0,40.0
2000-03-31,106.25,135.81,67.0,118.37,39.63
2000-03-30,103.37,125.75,66.5,122.75,38.69
2000-03-29,107.19,135.94,66.25,119.0,39.0
2000-03-28,104.31,139.13,70.13,122.5,36.81
2000-03-27,104.06,139.56,73.13,126.87,35.94
2000-03-24,111.69,138.69,72.69,120.62,33.88
2000-03-23,111.87,141.31,67.69,115.25,34.0
2000-03-22,103.25,144.19,70.69,114.25,33.75
2000-03-21,102.75,134.94,72.38,113.5,33.13
2000-03-20,97.37,123.0,64.19,112.75,33.0
2000-03-17,99.37,125.0,64.81,110.0,34.0
2000-03-16,95.37,121.56,66.25,109.0,35.75
2000-03-15,95.37,116.25,63.75,107.0,33.0
2000-03-14,95.12,114.25,65.63,108.62,28.88
2000-03-13,98.0,121.31,65.31,107.69,28.75
2000-03-10,101.0,125.75,66.88,105.25,26.88
2000-03-09,100.0,122.25,68.81,108.0,26.75
2000-03-08,95.56,122.0,63.63,106.25,27.25
2000-03-07,92.87,122.87,63.5,103.0,27.88
2000-03-06,90.62,125.69,63.94,103.06,28.5
2000-03-03,96.12,128.0,62.5,108.0,29.38
2000-03-02,93.37,122.0,62.56,103.12,29.44
2000-03-01,90.81,130.31,65.88,100.25,28.13
2000-02-29,89.37,114.62,68.88,102.75,28.44
2000-02-28,91.56,113.25,65.75,104.5,27.88
2000-02-25,91.31,110.37,69.13,108.0,26.56
2000-02-24,94.75,115.2,68.44,110.5,27.06
2000-02-23,94.25,116.25,70.44,108.75,28.06
2000-02-22,93.81,113.81,63.56,111.0,27.0
2000-02-18,95.06,111.25,64.75,112.5,28.0
2000-02-17,99.62,114.87,69.0,116.75,29.0
2000-02-16,97.62,114.12,70.69,115.75,29.5
2000-02-15,98.56,119.0,73.81,117.12,30.44
2000-02-14,99.62,115.81,74.44,116.06,32.31
2000-02-11,99.94,108.75,76.19,115.37,34.0
2000-02-10,106.0,113.5,76.19,119.12,33.75
2000-02-09,104.0,112.62,80.25,117.37,33.75
2000-02-08,109.94,114.87,83.13,118.81,37.0
2000-02-07,106.62,114.06,75.0,114.12,45.25
2000-02-04,106.56,108.0,78.56,115.62,46.69
2000-02-03,103.62,103.31,84.19,117.12,47.88
2000-02-02,100.81,98.81,69.44,113.5,47.44
2000-02-01,102.94,100.25,67.44,110.0,46.69
2000-01-31,97.87,103.75,64.56,112.25,45.5
2000-01-28,98.25,101.62,61.69,111.56,46.88
2000-01-27,98.75,110.0,66.94,113.5,47.25
2000-01-26,99.37,110.19,64.81,116.75,49.5
2000-01-25,102.81,112.25,69.25,119.12,48.88
2000-01-24,101.25,106.25,70.13,121.5,49.69
2000-01-21,103.75,111.31,62.06,121.5,50.69
2000-01-20,106.0,113.5,64.75,119.0,51.56
2000-01-19,107.0,106.56,66.81,119.5,52.81
2000-01-18,115.31,103.94,64.13,115.75,50.63
2000-01-14,112.25,100.44,64.25,119.62,51.31
2000-01-13,107.81,96.75,65.94,118.25,50.0
2000-01-12,105.81,87.19,63.56,119.5,49.38
2000-01-11,109.37,92.75,66.75,119.0,51.13
2000-01-10,112.25,97.75,69.19,118.0,48.69
2000-01-07,111.44,99.5,69.56,113.5,47.88
2000-01-06,110.0,95.0,65.56,114.0,47.88
2000-01-05,113.81,104.0,71.75,116.0,48.13
2000-01-04,112.62,102.5,81.94,112.06,45.5
2000-01-03,116.56,111.94,89.38,116.0,48.12
1999-12-31,116.75,102.81,76.13,107.87,49.56
1999-12-30,117.62,100.31,79.06,108.75,49.19
1999-12-29,117.94,100.69,83.5,109.0,49.81
1999-12-28,117.5,98.19,82.31,109.81,50.0
1999-12-27,119.12,99.31,81.13,109.75,49.69
1999-12-23,117.44,103.5,90.0,108.62,51.88
1999-12-22,117.56,99.94,97.69,108.0,49.5
1999-12-21,115.87,102.5,99.88,110.12,49.13
1999-12-20,112.75,98.0,97.0,109.2,51.19
1999-12-17,115.25,100.0,94.06,110.0,52.44
1999-12-16,113.69,98.31,94.88,109.19,45.69
1999-12-15,108.44,97.0,96.5,107.0,41.88
1999-12-14,98.69,94.87,95.63,109.25,40.19
1999-12-13,96.62,99.0,102.5,109.7,42.79
1999-12-10,93.87,103.0,106.7,109.0,43.88
1999-12-09,92.75,105.25,103.6,113.37,45.75
1999-12-08,91.75,110.06,88.0,118.28,45.21
1999-12-07,93.0,117.81,86.06,116.62,46.44
1999-12-06,95.44,116.0,87.38,116.0,47.06
1999-12-03,96.12,115.0,86.56,111.87,46.38
1999-12-02,94.81,110.19,89.06,105.27,45.59
1999-12-01,93.19,103.06,85.0,103.42,47.0
1999-11-30,91.05,97.87,85.06,103.06,46.0
1999-11-29,90.19,94.56,90.44,104.19,46.38
1999-11-26,91.12,95.06,93.13,105.0,47.0
1999-11-24,91.69,94.69,87.25,104.5,46.56
1999-11-23,89.62,92.81,81.75,106.06,47.38
1999-11-22,89.81,90.62,80.5,107.87,48.56
1999-11-19,86.0,92.44,77.94,103.94,49.25
1999-11-18,84.94,89.62,77.94,98.0,47.0
1999-11-17,85.0,90.25,76.5,93.75,44.25
1999-11-16,87.31,91.19,78.94,94.62,44.31
1999-11-15,87.0,89.44,73.5,94.06,47.31
1999-11-12,89.19,90.62,74.94,95.87,46.13
1999-11-11,89.62,92.25,73.0,95.0,46.13
1999-11-10,87.12,91.44,72.0,97.0,47.0
1999-11-09,88.87,89.62,70.81,93.62,47.44
1999-11-08,89.94,96.37,78.0,93.94,46.88
1999-11-05,91.56,88.31,64.94,90.25,47.94
1999-11-04,91.75,83.62,63.06,91.56,50.38
1999-11-03,92.0,81.5,65.81,94.37,50.19
1999-11-02,92.56,80.25,66.44,94.81,52.5
1999-11-01,92.37,77.62,69.13,96.75,56.31
1999-10-29,92.56,80.12,70.63,98.25,56.0
1999-10-28,89.87,77.87,71.0,94.94,55.94
1999-10-27,90.87,76.37,75.94,93.0,57.81
1999-10-26,92.37,75.06,81.25,95.5,57.44
1999-10-25,92.44,74.5,82.75,93.87,56.19
1999-10-22,92.69,73.94,78.63,93.94,55.13
1999-10-21,93.06,76.12,80.75,91.0,55.81
1999-10-20,92.25,75.12,80.5,107.0,55.38
1999-10-19,86.31,68.5,76.63,107.12,54.13
1999-10-18,87.87,73.25,74.06,107.0,53.69
1999-10-15,88.06,74.56,75.06,107.87,54.69
1999-10-14,90.69,73.19,79.59,107.0,56.25
1999-10-13,91.06,64.03,79.94,105.06,55.56
1999-10-12,92.56,67.69,84.94,110.0,57.31
1999-10-11,94.31,66.69,88.38,114.25,58.56
1999-10-08,94.94,65.56,89.25,113.5,57.13
1999-10-07,93.75,66.37,87.31,116.37,58.13
1999-10-06,93.69,67.19,82.44,119.19,58.5
1999-10-05,91.81,67.94,78.44,122.0,58.5
1999-10-04,92.56,64.56,77.06,119.87,58.75
1999-10-01,89.98,61.72,77.25,117.75,57.56
1999-09-30,90.56,63.31,79.94,121.0,56.88
1999-09-29,89.5,59.06,80.75,120.06,56.5
1999-09-28,92.12,59.63,65.88,123.5,56.63
1999-09-27,91.44,61.31,62.56,123.0,56.38
1999-09-24,90.94,64.94,65.0,125.0,53.81
1999-09-23,91.19,63.31,62.25,122.0,52.06
1999-09-22,96.06,70.31,66.0,125.19,52.25
1999-09-21,94.62,69.25,62.25,127.12,52.5
1999-09-20,97.56,79.06,62.75,130.13,53.94
1999-09-17,96.44,76.94,63.81,125.37,53.38
1999-09-16,94.0,76.81,65.25,130.0,54.75
1999-09-15,92.62,75.37,65.56,131.94,54.31
1999-09-14,95.06,77.81,66.0,133.31,54.81
1999-09-13,93.87,75.0,63.31,132.38,56.0
1999-09-10,95.0,77.44,66.5,135.0,56.13
1999-09-09,94.06,75.56,63.63,134.75,57.25
1999-09-08,92.25,74.5,61.44,130.75,54.31
1999-09-07,94.25,76.37,62.94,132.0,50.81
1999-09-03,95.87,73.5,62.44,128.86,50.13
1999-09-02,91.81,70.56,60.06,125.87,48.94
1999-09-01,92.37,68.62,119.1,127.25,49.19
1999-08-31,92.56,65.25,124.4,124.56,46.75
1999-08-30,92.25,62.06,119.3,123.19,49.13
1999-08-27,93.25,64.75,128.5,124.0,50.38
1999-08-26,94.62,62.13,128.6,122.94,51.38
1999-08-25,95.31,61.38,132.9,122.37,53.25
1999-08-24,92.19,60.38,123.1,122.0,52.56
1999-08-23,86.44,60.75,118.4,124.44,52.94
1999-08-20,83.37,59.19,113.3,121.75,52.75
1999-08-19,83.81,58.75,105.1,122.94,52.56
1999-08-18,85.0,60.13,113.1,123.87,52.88
1999-08-17,84.56,60.31,109.3,128.5,53.81
1999-08-16,84.31,60.5,98.31,127.37,51.25
1999-08-13,84.69,60.06,97.44,123.37,51.06
1999-08-12,81.75,60.0,91.75,121.12,50.25
1999-08-11,84.19,59.69,90.94,123.31,50.0
1999-08-10,82.94,55.38,91.0,119.31,49.19
1999-08-09,83.81,54.44,85.5,122.19,48.94
1999-08-06,85.12,54.13,89.56,123.5,49.06
1999-08-05,85.75,54.75,97.25,123.19,48.0
1999-08-04,84.94,53.81,88.44,118.5,50.19
1999-08-03,84.75,55.25,94.88,119.37,49.25
1999-08-02,84.81,55.75,94.0,122.25,50.13
1999-07-30,85.81,55.69,100.1,125.69,52.0
1999-07-29,86.94,53.88,101.6,125.37,53.63
1999-07-28,90.0,54.38,105.8,128.38,54.5
1999-07-27,88.81,53.69,101.0,126.25,54.0
1999-07-26,87.62,50.94,105.9,123.0,55.38
1999-07-23,90.25,53.31,114.6,124.81,55.38
1999-07-22,91.06,52.38,106.8,123.87,54.25
1999-07-21,94.69,54.06,125.4,129.0,57.13
1999-07-20,93.31,52.88,120.1,128.25,58.13
1999-07-19,98.37,54.44,131.7,134.63,58.75
1999-07-16,99.44,53.06,137.6,136.25,59.0
1999-07-15,94.37,53.25,139.6,136.31,57.56
1999-07-14,94.94,55.94,135.0,137.25,54.75
1999-07-13,93.62,53.69,126.1,137.88,53.88
1999-07-12,94.19,54.5,117.4,137.81,54.75
1999-07-09,93.25,55.63,125.5,137.38,55.13
1999-07-08,92.56,54.5,125.4,134.0,53.94
1999-07-07,92.31,49.88,121.9,132.81,54.88
1999-07-06,89.56,47.38,126.9,131.0,55.5
1999-07-02,92.0,46.31,124.1,132.25,56.0
1999-07-01,91.19,45.31,122.4,131.0,59.56
1999-06-30,90.19,46.31,125.1,129.25,63.38
1999-06-29,88.0,45.38,116.1,124.62,64.13
1999-06-28,86.75,42.56,110.7,122.56,63.88
1999-06-25,84.94,42.19,110.2,123.12,62.38
1999-06-24,84.62,42.31,113.6,122.56,60.31
1999-06-23,86.0,43.69,117.8,122.94,61.0
1999-06-22,86.5,45.38,117.5,123.37,58.0
1999-06-21,88.94,46.5,123.5,124.75,59.88
1999-06-18,85.0,47.13,111.3,120.75,59.38
1999-06-17,82.87,46.38,112.9,120.19,57.0
1999-06-16,81.0,47.94,111.7,120.69,56.13
1999-06-15,77.69,46.06,96.5,115.87,54.75
1999-06-14,77.56,45.44,92.0,115.5,56.44
1999-06-11,78.12,46.44,106.3,114.31,55.38
1999-06-10,79.87,48.13,115.9,115.25,57.75
1999-06-09,82.31,48.44,114.0,117.0,55.69
1999-06-08,79.37,47.69,111.6,116.62,57.88
1999-06-07,80.25,48.94,117.4,120.5,60.0
1999-06-04,79.56,48.13,108.4,116.0,60.0
1999-06-03,76.37,47.44,105.1,112.94,58.94
1999-06-02,78.44,46.56,112.1,113.75,59.25
1999-06-01,78.5,44.81,105.8,112.0,60.38
1999-05-28,80.69,44.06,118.8,116.0,60.94
1999-05-27,78.37,43.5,114.6,116.0,58.94
1999-05-26,78.5,44.06,120.9,236.25,61.69
1999-05-25,76.25,41.5,111.6,221.19,61.13
1999-05-24,77.25,41.94,117.5,223.75,64.25
1999-05-21,77.56,43.94,128.6,230.38,64.94
1999-05-20,78.44,42.5,130.8,232.88,64.0
1999-05-19,79.31,45.19,139.6,235.88,60.19
1999-05-18,78.69,45.25,132.6,238.5,61.44
1999-05-17,79.12,44.38,137.6,237.5,62.44
1999-05-14,76.87,44.38,132.4,239.25,62.31
1999-05-13,79.12,46.19,136.0,246.0,63.0
1999-05-12,80.5,46.5,142.9,225.5,64.25
1999-05-11,79.87,44.75,148.4,221.0,65.5
1999-05-10,79.69,45.25,146.9,218.63,62.81
1999-05-07,79.06,45.88,136.4,217.25,63.0
1999-05-06,77.94,44.5,137.4,209.25,62.75
1999-05-05,79.12,47.0,146.5,212.13,62.5
1999-05-04,78.06,46.5,143.0,212.0,62.75
1999-05-03,79.87,49.56,150.9,212.25,62.81
1999-04-30,81.31,46.0,172.1,209.19,62.19
1999-04-29,82.06,43.0,168.3,204.81,62.38
1999-04-28,82.12,44.06,193.5,205.0,62.5
1999-04-27,84.0,45.75,205.9,212.0,62.5
1999-04-26,88.0,40.94,207.2,209.88,64.0
1999-04-23,86.0,39.19,210.1,199.75,61.38
1999-04-22,84.94,36.38,190.1,194.5,61.5
1999-04-21,82.0,34.38,179.3,171.88,61.19
1999-04-20,83.12,34.06,172.0,169.75,59.19
1999-04-19,81.0,33.88,158.9,166.75,59.63
1999-04-16,86.62,35.44,190.0,170.38,59.0
1999-04-15,88.87,35.75,167.3,177.75,59.0
1999-04-14,85.87,35.53,168.0,179.38,56.13
1999-04-13,90.12,34.63,178.4,180.0,56.94
1999-04-12,93.0,36.25,184.4,183.44,57.88
1999-04-09,94.25,36.75,182.9,186.31,59.38
1999-04-08,94.56,36.88,179.0,187.0,58.25
1999-04-07,93.31,37.13,175.8,186.5,58.0
1999-04-06,94.06,38.0,182.9,183.0,59.0
1999-04-05,94.94,37.06,186.5,183.94,58.38
1999-04-01,92.69,36.06,171.0,177.0,56.19
1999-03-31,89.62,35.94,172.2,177.25,57.69
1999-03-30,93.0,35.88,164.7,178.56,57.31
1999-03-29,92.37,35.38,149.6,177.88,56.56
1999-03-26,178.13,33.25,139.1,172.38,56.81
1999-03-25,179.94,33.81,139.9,171.31,56.88
1999-03-24,171.25,33.69,123.7,169.5,56.38
1999-03-23,166.56,33.0,119.4,165.38,56.75
1999-03-22,172.81,35.06,132.0,167.0,58.88
1999-03-19,171.19,33.5,135.1,168.56,61.75
1999-03-18,172.44,35.5,138.4,177.63,55.75
1999-03-17,167.13,34.06,131.0,178.06,57.5
1999-03-16,169.06,35.5,133.8,181.0,56.5
1999-03-15,165.88,34.06,138.9,182.0,56.19
1999-03-12,160.19,33.19,133.3,178.0,55.81
1999-03-11,161.44,32.19,134.9,182.88,55.69
1999-03-10,161.38,32.56,137.1,181.5,57.0
1999-03-09,161.81,34.13,129.9,182.19,54.13
1999-03-08,159.0,34.38,122.2,178.88,54.63
1999-03-05,154.94,33.19,121.5,178.38,53.38
1999-03-04,152.25,33.44,120.1,171.0,51.25
1999-03-03,149.63,34.19,123.5,166.75,50.75
1999-03-02,148.56,34.63,121.3,167.75,52.13
1999-03-01,151.75,33.75,133.0,168.38,53.06
1999-02-26,150.13,34.81,128.1,169.75,53.44
1999-02-25,153.5,36.94,125.0,173.63,53.69
1999-02-24,152.88,37.44,110.9,173.75,54.06
1999-02-23,155.44,38.44,115.2,176.94,53.94
1999-02-22,148.81,38.44,106.5,177.94,50.0
1999-02-19,147.75,37.19,101.9,171.63,48.69
1999-02-18,145.75,36.0,89.5,174.25,48.56
1999-02-17,150.0,37.0,93.5,170.5,48.5
1999-02-16,156.25,38.31,98.63,172.5,50.31
1999-02-12,157.75,37.69,104.5,172.75,49.69
1999-02-11,162.75,39.63,109.9,178.5,49.44
1999-02-10,160.63,38.31,97.44,168.88,49.44
1999-02-09,160.06,37.19,100.0,162.75,50.75
1999-02-08,165.25,37.75,109.1,167.0,51.0
1999-02-05,160.0,36.31,115.9,166.0,48.63
1999-02-04,159.06,37.88,118.0,169.56,47.5
1999-02-03,166.81,40.19,125.8,175.25,48.75
1999-02-02,167.63,39.19,110.3,176.75,47.06
1999-02-01,172.94,40.94,115.9,179.75,47.94
1999-01-29,175.0,41.19,116.9,183.25,45.5
1999-01-28,174.0,40.88,122.9,178.69,42.69
1999-01-27,168.63,40.13,125.6,178.31,42.06
1999-01-26,171.56,40.5,115.1,185.63,42.06
1999-01-25,161.88,39.38,112.4,182.0,42.31
1999-01-22,156.25,38.75,123.0,179.75,41.75
1999-01-21,158.31,38.81,106.0,197.0,39.44
1999-01-20,162.63,40.56,113.0,194.5,39.75
1999-01-19,155.63,40.88,139.8,192.25,39.75
1999-01-15,149.75,41.31,140.4,184.94,40.44
1999-01-14,141.75,41.38,138.0,180.63,41.31
1999-01-13,143.81,46.5,148.0,185.5,42.06
1999-01-12,142.19,46.13,163.4,185.06,42.0
1999-01-11,147.5,45.88,184.6,189.25,44.38
1999-01-08,149.88,45.0,160.3,187.56,43.88
1999-01-07,150.5,45.0,158.9,190.19,42.94
1999-01-06,151.25,41.75,138.0,188.75,43.63
1999-01-05,146.5,43.31,124.6,189.63,40.69
1999-01-04,141.0,41.25,354.9,183.0,41.31
1998-12-31,138.69,40.94,321.3,184.38,40.56
1998-12-30,139.0,40.06,321.3,186.75,40.56
1998-12-29,140.5,40.81,332.3,187.13,41.25
1998-12-28,142.38,40.88,351.9,189.25,39.56
1998-12-24,141.75,39.25,324.8,187.94,41.31
1998-12-23,143.56,39.81,325.0,185.0,40.31
1998-12-22,138.44,38.0,322.4,182.25,39.25
1998-12-21,140.44,35.06,318.8,176.38,39.13
1998-12-18,137.81,35.19,286.7,171.56,39.69
1998-12-17,134.38,33.44,276.8,166.06,41.5
1998-12-16,133.75,32.81,289.0,164.38,42.0
1998-12-15,131.88,33.56,242.8,165.0,41.38
1998-12-14,127.94,32.5,222.3,162.88,38.13
1998-12-11,134.0,33.75,223.0,168.0,36.0
1998-12-10,131.56,32.0,213.1,165.0,36.5
1998-12-09,133.63,32.0,216.3,169.44,36.88
1998-12-08,131.19,32.06,204.1,168.19,38.25
1998-12-07,133.56,33.75,191.0,167.19,36.81
1998-12-04,127.37,32.75,188.5,164.25,35.94
1998-12-03,122.12,33.69,189.5,163.5,36.88
1998-12-02,126.75,36.0,199.5,167.44,39.0
1998-12-01,129.5,34.13,209.5,169.88,39.56
1998-11-30,122.0,31.94,192.0,165.13,40.0
1998-11-27,128.06,35.06,216.6,170.0,41.0
1998-11-25,124.25,35.13,210.31,166.75,41.5
1998-11-24,121.69,35.94,214.5,165.25,42.0
1998-11-23,119.19,36.25,218.0,166.56,44.19
1998-11-20,113.62,35.31,180.6,160.13,42.69
1998-11-19,111.75,35.75,153.3,158.56,41.81
1998-11-18,109.75,35.44,164.0,159.0,41.38
1998-11-17,111.87,34.81,148.5,158.0,43.13
1998-11-16,108.81,36.0,126.3,159.38,43.25
1998-11-13,110.0,35.69,127.8,157.44,44.13
1998-11-12,108.75,34.0,131.0,157.88,43.81
1998-11-11,111.06,33.56,126.6,157.13,44.13
1998-11-10,112.06,35.13,131.8,156.0,44.69
1998-11-09,110.69,36.63,126.9,151.38,43.63
1998-11-06,109.31,38.06,124.6,149.94,46.0
1998-11-05,106.37,38.19,128.5,149.0,41.63
1998-11-04,105.5,38.69,129.8,147.88,42.75
1998-11-03,105.19,37.81,126.1,147.38,43.38
1998-11-02,105.81,37.63,131.0,148.38,43.06
1998-10-30,105.87,37.13,126.4,148.5,43.38
1998-10-29,106.62,36.44,126.5,148.75,42.88
1998-10-28,105.69,36.81,117.1,146.19,42.19
1998-10-27,105.44,35.25,116.3,144.38,43.44
1998-10-26,107.06,37.44,121.4,143.06,42.56
1998-10-23,106.37,35.5,116.1,141.56,40.25
1998-10-22,110.0,36.75,114.7,141.81,40.25
1998-10-21,106.44,37.13,110.0,142.69,39.31
1998-10-20,100.25,36.06,106.8,137.88,39.69
1998-10-19,102.94,37.5,105.8,139.38,39.88
1998-10-16,105.06,36.69,99.44,135.94,39.81
1998-10-15,105.44,36.63,97.06,136.5,39.94
1998-10-14,100.19,37.38,93.5,130.5,38.88
1998-10-13,96.44,38.75,91.38,128.19,38.13
1998-10-12,99.75,37.44,93.19,130.88,38.5
1998-10-09,96.87,35.13,91.19,127.31,37.63
1998-10-08,91.19,30.81,86.19,123.5,37.0
1998-10-07,94.12,31.94,93.44,120.75,37.88
1998-10-06,97.62,32.56,108.3,119.25,38.38
1998-10-05,101.19,32.19,104.7,120.25,38.19
1998-10-02,104.12,35.06,110.3,124.81,39.19
1998-10-01,104.06,35.69,102.6,125.37,37.25
1998-09-30,110.06,38.13,111.6,128.5,36.81
1998-09-29,112.87,39.5,113.1,131.44,38.81
1998-09-28,111.31,39.06,115.6,133.63,39.75
1998-09-25,113.06,38.75,109.3,133.5,40.94
1998-09-24,110.12,38.5,102.1,130.56,41.88
1998-09-23,113.62,38.31,105.1,132.06,38.75
1998-09-22,109.19,37.0,88.19,127.75,38.56
1998-09-21,107.87,36.94,85.5,128.19,39.06
1998-09-18,105.37,36.75,79.69,124.69,37.75
1998-09-17,104.94,36.0,77.0,126.75,33.75
1998-09-16,108.19,37.31,84.5,130.5,36.19
1998-09-15,108.31,38.19,73.0,130.0,34.5
1998-09-14,106.0,37.19,73.69,129.13,35.31
1998-09-11,104.25,37.63,76.06,126.56,34.06
1998-09-10,100.75,38.13,79.63,122.5,32.75
1998-09-09,102.25,37.38,84.5,123.5,33.5
1998-09-08,101.97,38.25,92.25,125.94,35.13
1998-09-04,96.62,35.13,86.25,119.37,34.38
1998-09-03,99.25,34.63,85.88,121.75,33.5
1998-09-02,100.56,35.56,87.88,120.5,31.75
1998-09-01,101.25,34.13,79.95,117.94,34.38
1998-08-31,95.94,31.19,83.75,112.62,34.69
1998-08-28,105.25,34.19,105.9,122.56,35.5
1998-08-27,109.25,37.5,119.0,125.25,36.25
1998-08-26,112.56,40.38,127.3,130.88,37.38
1998-08-25,112.81,40.81,131.6,128.44,39.31
1998-08-24,110.37,41.19,134.8,128.56,39.19
1998-08-21,110.62,43.0,129.7,127.87,39.69
1998-08-20,112.56,40.63,129.1,128.06,39.5
1998-08-19,110.56,41.0,128.8,129.94,39.5
1998-08-18,111.25,42.56,128.7,128.88,39.38
1998-08-17,107.31,41.94,119.7,125.12,39.13
1998-08-14,104.25,40.5,122.8,125.37,39.63
1998-08-13,103.94,39.44,127.5,126.19,39.94
1998-08-12,105.06,40.06,130.4,128.0,40.13
1998-08-11,103.44,39.0,124.0,128.5,42.0
1998-08-10,104.44,37.94,121.6,129.88,42.94
1998-08-07,105.87,36.5,116.0,129.13,43.19
1998-08-06,106.87,36.88,109.5,129.75,43.5
1998-08-05,104.31,36.0,106.2,128.75,44.06
1998-08-04,104.5,34.19,109.9,126.81,43.0
1998-08-03,108.44,35.13,108.3,132.75,44.69
1998-07-31,109.94,34.63,110.9,132.5,44.5
1998-07-30,113.44,36.5,113.8,133.38,45.81
1998-07-29,110.69,35.13,107.8,127.87,45.63
1998-07-28,112.25,33.63,118.9,125.44,45.0
1998-07-27,116.75,34.44,125.6,125.5,46.38
1998-07-24,113.81,34.69,124.3,124.25,45.75
1998-07-23,113.0,34.94,127.6,123.87,46.31
1998-07-22,116.75,35.0,134.0,127.44,48.5
1998-07-21,112.81,35.63,132.1,128.13,47.75
1998-07-20,117.0,36.25,137.5,122.0,49.88
1998-07-17,117.94,36.88,119.8,120.19,50.25
1998-07-16,117.37,37.5,113.37,118.37,49.69
1998-07-15,117.37,34.44,112.5,117.0,48.44
1998-07-14,116.5,33.44,115.0,119.62,49.75
1998-07-13,117.56,33.94,107.6,119.37,50.25
1998-07-10,113.19,32.06,99.5,118.5,51.0
1998-07-09,111.0,31.69,105.5,117.06,51.13
1998-07-08,109.87,32.56,111.6,115.0,52.25
1998-07-07,107.94,30.5,122.1,113.87,51.13
1998-07-06,107.81,30.37,139.5,113.69,51.44
1998-07-02,107.25,29.0,124.0,115.19,52.25
1998-07-01,109.37,29.94,114.1,116.75,52.06
1998-06-30,108.37,28.69,99.75,114.81,48.69
1998-06-29,107.44,28.69,98.75,114.12,49.25
1998-06-26,104.44,28.19,94.25,113.0,47.75
1998-06-25,101.56,28.56,99.06,112.44,47.13
1998-06-24,104.94,28.25,99.81,112.0,46.56
1998-06-23,100.75,27.81,92.69,111.75,45.94
1998-06-22,95.81,27.37,81.38,108.12,45.63
1998-06-19,94.69,27.06,75.81,106.12,44.56
1998-06-18,91.19,27.31,72.13,108.81,44.5
1998-06-17,91.06,28.12,79.0,111.0,44.56
1998-06-16,89.87,28.0,73.63,110.0,43.81
1998-06-15,85.94,27.5,65.75,112.25,43.38
1998-06-12,85.75,28.12,61.0,116.25,44.19
1998-06-11,85.31,27.81,62.5,116.0,44.81
1998-06-10,86.0,28.06,54.12,117.25,45.0
1998-06-09,87.06,28.25,51.25,119.25,45.94
1998-06-08,85.69,27.25,46.25,118.81,45.94
1998-06-05,86.25,26.87,44.25,118.87,46.31
1998-06-04,86.06,26.81,43.88,116.06,46.06
1998-06-03,84.31,26.31,42.25,113.87,45.75
1998-06-02,85.5,26.87,43.69,115.56,45.75
1998-06-01,83.75,26.25,85.63,117.19,45.75
1998-05-29,84.81,26.62,88.13,117.5,46.0
1998-05-28,86.31,27.44,85.94,120.06,46.88
1998-05-27,86.0,26.75,86.63,120.25,46.88
1998-05-26,83.62,26.69,81.88,121.0,47.0
1998-05-22,85.56,27.87,86.0,121.94,47.19
1998-05-21,86.37,28.87,88.75,123.62,46.94
1998-05-20,85.75,29.56,88.63,123.5,46.13
1998-05-19,86.5,29.37,90.38,125.0,46.81
1998-05-18,86.06,28.5,88.06,124.62,46.38
1998-05-15,89.44,29.56,89.63,124.94,47.0
1998-05-14,88.94,30.06,91.56,125.81,46.56
1998-05-13,86.94,30.44,92.88,121.87,47.19
1998-05-12,85.69,30.12,91.38,119.62,47.44
1998-05-11,84.25,30.94,86.88,119.31,45.44
1998-05-08,85.75,30.44,92.38,120.0,46.0
1998-05-07,83.37,30.19,91.0,117.12,45.63
